65788.7722125341,-7902.13024075248,33.8739858475929
65790.2545733255,-7743.85287442143,-1220.22699938577
65794.7284781804,-7421.28458141319,-3595.67005184113
65801.544620187,-6959.55455512624,-4098.77710484096
65811.6901704334,-6375.33718444136,2460.10810663132
65824.287913489,-5710.10236060143,5570.41484878783
65839.9839715383,-4992.95421587953,5444.7463367765
65858.5454584515,-4261.9554716791,2720.82613404289
65878.8650563558,-3560.78677420299,-2834.27258286249
65901.0903006902,-2913.8388200964,-2983.66271279956
65925.2185964917,-2338.36205814235,42.8736712258965
65950.8365425715,-1846.19563336918,-346.287261042521
65979.8983583481,-1416.27062530419,274.304710848368
66010.851571849,-1055.89003099201,-2408.10634654212
66043.6855201358,-751.066425434015,-4225.71410551526
66078.9349543011,-478.585531618316,-5238.55761055114
66117.3072140648,-213.033826711758,2200.03351207915
66158.095738196,54.1747180553134,5792.73683713883
66200.7569881136,329.100934656631,5386.62262265645
66245.980929081,625.016117254238,2894.13196154398
66293.793935358,942.128942046502,-1632.96341777983
66341.656245931,1249.02396220267,-2431.82008521671
66391.7375329154,1558.08435397463,1188.92906864711
66442.8675859724,1845.08741513002,-560.497984967913
66496.6356547764,2112.05823945949,461.485557556151
66552.2723328121,2336.90321040387,-3645.98364698622
66610.2110732548,2511.20602891795,-4825.49670383515
66670.8096507239,2628.9132026712,-6243.13559240917
66733.9831155686,2683.69308941341,1976.84212857201
66799.2631123618,2670.6206260192,5977.37178928436
66865.9506406512,2588.713831044,5393.10578373501
66934.4781863985,2454.86739936805,3139.20140693301
67004.9465285286,2287.81428598675,-720.778148227269
67075.0015638321,2085.45411083834,-1853.22422705756
67146.4946332417,1890.8857066233,2197.76861661881
67218.2475292146,1716.38060649012,-678.183341156491
67291.1373256381,1591.8547299392,639.981759183368
67364.7005385384,1527.85675899445,-4823.37140558636
67440.6424478198,1548.44081843822,-5306.168591793
67518.4870783004,1645.09730818475,-7132.73252333384
67599.2015726726,1812.78799869219,1808.44879005069
67681.8882388887,2017.49048557281,6123.23352450417
67766.0456357441,2221.9295695604,5429.65011620901
67850.9666358342,2383.65001546119,3435.75433933319
67937.1053812663,2473.01134759803,-89.1153212774393
68025.6463546753,2471.93185456264,-1284.85093056815
68115.2176227388,2343.33522688371,3030.0573005313
68205.3692424714,2069.62136623449,-843.896802460201
68297.8025895376,1666.84431287423,703.286340428911
68392.0542035542,1140.4741715472,-5873.15234459771
68489.4135452029,523.488328525838,-5731.18834989034
68588.6857755873,-168.619833540003,-7831.59032357837
68690.4052919418,-897.52543069383,1698.06293489971
68794.7917224945,-1625.80731811438,6250.60211469863
68902.3897263785,-2314.20613886579,5339.90421893408
69012.7572162689,-2938.18135075385,3662.36046997555
69125.1210111588,-3483.30048308194,632.611557200596
69239.5657540216,-3934.20688768694,-831.38981233627
69356.0086891296,-4285.60981821998,3673.84854789613
69474.1531414456,-4542.63286866654,-962.703713432192
69596.2235839844,-4692.89084797536,736.665631975446
69721.5767726111,-4760.7046131465,-6777.58940863231
69850.455053275,-4767.24961492147,-6193.02254071917
69981.8561097403,-4748.89738053241,-8501.0105810014
70117.0083738781,-4718.90692507185,1636.31336161296
70255.0506246658,-4708.61081744881,6493.08184603737
70396.1115958562,-4733.86238825615,5291.58652774872
70540.6805559189,-4799.84541061737,3810.30176132444
70687.4935219901,-4921.78898744394,1279.63806283133
70836.4936172001,-5094.60389595164,-473.19747462197
70987.7204265292,-5304.96469168811,4171.73760220967
71140.7429974026,-5539.08112868358,-913.973989311098
71297.3312596882,-5758.77756647443,840.073678927952
71456.2327899025,-5957.98763569819,-7579.54666755313
71618.9736031911,-6107.0641814608,-6699.05405799019
71784.2575922285,-6211.7288919623,-9039.48808190482
71954.004445733,-6253.4482654814,1580.32887597463
72125.764754583,-6266.27486625617,6759.80208763244
72299.4831281148,-6266.24397570462,5338.76957138304
72475.9382439387,-6264.54128145482,3874.04556953794
72653.8705542187,-6294.07602052381,1837.60664304703
72833.0995438955,-6374.38007208331,-194.036367277115
73013.7723001874,-6515.94319495969,4533.87618265304
73195.5056532239,-6726.58133196585,-739.957501717219
73379.7837212941,-6986.08670986295,895.247521730454
73564.4209794181,-7301.98169131399,-8202.1793360029
73751.4012767731,-7630.50041107284,-7202.77739110069
73940.5628999862,-7942.74315890128,-9289.21692481874
74132.0213956803,-8203.2956726086,1473.26108199831
74324.9622285752,-8385.19810846196,6980.00029932658
74518.7056127397,-8461.64397512236,5464.19255271791
74712.8686731854,-8406.68185133079,3848.83263819861
74908.2244493757,-8189.30016003857,2294.32019348145
75102.3385357933,-7819.6199616066,20.3940674433641
75296.4171419901,-7280.31632979277,4792.14772617401
75489.9933279734,-6581.13456535792,-439.227068207755
75684.3596801758,-5724.70011947023,780.021235002793
75878.4772933839,-4747.26887473735,-8693.28247962831
76072.6576221285,-3679.2812897115,-7581.21847243537
76266.6636165438,-2561.54430038584,-9377.99153925578
76460.4157528106,-1434.72184052259,1429.27243775867
76652.3893958319,-351.460438035321,7187.53620056879
76841.6997576033,649.236965649546,5546.27725830078
77028.608481162,1550.51220405418,3916.56139537266
77213.9973113287,2353.26583748898,2520.81144983201
77395.7795204405,3039.72331961718,205.513357628716
77574.3461458237,3628.19080341119,4982.78659692189
77750.0956794254,4145.79096374477,9.67262414599099
77922.2919066656,4613.21109525822,695.6202654884
78091.6027238271,5066.47942654577,-9074.4237024822
78259.3584976439,5544.64071578229,-7850.20822734531
78424.8445045471,6057.77610338466,-9335.40189852033
