80312.3022121955,-735.797186790643,1868.10138447032
80350.9093033086,-972.910751227509,-7159.01552517821
80409.5585793121,-1153.53199363166,-6488.93231445738
80478.07422666,-1289.548927542,-7646.01023335699
80560.5729423882,-1367.30549981825,527.991030883469
80647.5628961792,-1403.2929345211,6220.04158684764
80738.527076814,-1396.61953645439,6595.60621411047
80838.4473776142,-1335.60957789087,5706.29866597629
80939.4283567341,-1235.60483889016,2004.46712793021
81063.3001791239,-1053.77822920055,-2099.29291484217
81190.6921431113,-835.430225060826,2397.70050053504
81322.732168892,-586.824581237549,-3712.46488653084
81474.9597560351,-287.261648052127,1877.86223057198
81635.7974972782,24.6009040005798,-5209.3003990638
81786.1963583534,294.155496259287,-7453.96231817492
81944.6956909169,546.48470402797,-7959.88397216677
82106.0996213692,760.695747809908,98.7937938095688
82264.3618054801,916.514374924999,6784.18607398417
82413.7808179081,999.186746751294,6549.86817762778
82564.5988787974,1031.6781969093,4168.14442477421
82728.5254315569,1041.79690444681,4864.07724701453
82884.2040929021,989.944146176116,-2975.71134736644
83048.2119318328,914.53535737126,2410.72199673862
83213.2498722075,805.33867669978,-2232.10701506464
83369.652314419,647.767966528855,2395.45025254515
83519.8257131967,454.58856586796,-5361.9240390896
83645.835949307,201.964824942396,-7735.52623948553
83776.5042854607,-34.3302168028279,-8220.68274528193
83895.299958389,-269.935302114699,-1026.48857446027
84014.9845240814,-462.217156099094,5941.09002948993
84120.7332894576,-626.607378312332,6673.89438911397
84218.0936247743,-738.937270139534,4590.26976808288
84318.2225496557,-767.243369969613,6735.39095915865
84379.4100450356,-790.091236554503,-2327.03024592855
84437.3273209215,-728.430494845373,3040.48250050708
84489.3594095553,-584.577169915141,-1380.85271312674
84518.7388870471,-395.205203560876,2761.66200580987
84530.1917942883,-155.868024784391,-8120.38096839552
84542.2021939341,161.928044379096,-6383.05040821968
84544.1018630181,520.313000780529,-9126.93400587521
84539.7339888544,904.54463540269,-879.004078139947
84524.4049911788,1278.30396307951,4332.44099096394
84507.356335145,1630.91286118078,6910.31609789078
84474.4514174855,1903.71066860041,6808.20896197866
84418.6617574524,2057.23342535774,4488.39673339057
84347.3869333585,2090.42474327785,-622.031687823009
84252.3430035168,1980.88715640689,4396.87574648336
84144.8575945704,1757.09462315607,-2170.96306332035
84026.2317737627,1436.21994993561,2188.04132891587
83905.8021234348,1057.54944837119,-9163.80323950629
83791.8570496199,659.797656584834,-4839.80838890551
83663.6711965701,222.434251252807,-9287.68325014162
83524.2837848955,-224.885782159864,-650.037133109748
83374.5410556056,-654.893207076379,4135.4455515372
83234.7014598413,-1002.72111851693,6522.71405355166
83094.2609650194,-1272.44027372452,7367.29349926598
82946.8036903737,-1466.13095718899,1583.83615772661
82821.0803156225,-1521.43347729807,-845.500851336982
82693.3368329844,-1492.43451637821,5335.71785451592
82562.4650517352,-1393.62123967525,-3327.40199369945
82443.9547303694,-1209.57396025397,2444.43913123763
82340.488400044,-956.444341522883,-8332.52244022283
82248.4814261175,-668.339922204019,-4554.20810022464
82160.9940283938,-387.736790441564,-10439.2104346439
82077.8001148281,-140.630884994758,-1481.20245857815
82010.2084396057,75.0465668006372,5578.97002021594
81942.6054409086,212.164595355423,6068.02368855586
81892.5074017539,297.95457860377,6737.52485271
81851.0529482887,312.314815031731,1432.84984189002
81835.9561143663,293.65713482831,-1901.04796704499
81838.7801889571,229.331333336743,5119.63543604322
81852.4612110925,111.757207107073,-3576.17940305679
81893.2298719618,-16.9308903912237,3835.61945839503
81949.2406846788,-171.53379729637,-7025.16032753614
82021.0571808345,-341.346690549367,-4933.74021654889
82105.4948218936,-522.190017312894,-12419.6538620721
82230.9800587487,-647.44800992447,-1665.30907660574
82388.8976143973,-732.809619490346,5277.84211774575
82574.8505836123,-792.665815362221,6209.70633603077
82795.9935151599,-822.985996776177,5247.19286876832
83045.3737955729,-852.133147944228,2787.28915085547
83332.6020352802,-876.658989780979,-2857.75437903031
83658.2976283482,-912.315885908698,3792.8793805804
84024.878891524,-971.035418132769,-2806.75835580985
84433.2267911396,-1065.91134689283,4330.94787403869
84866.8015051463,-1239.94678858198,-6750.58833550347
85321.2699172247,-1500.26216385044,-7023.46444847472
85811.8594587054,-1801.51933178386,-12251.1073381696
86335.4010664683,-2126.2948957792,-1130.40285218225
86875.3515214224,-2475.92151148121,4906.04903661346
87450.7482266865,-2771.96977322503,7175.09105902799
88051.9922727555,-2991.96647464327,3470.52647724454
88695.5947955419,-3064.0125839959,5135.93444552938
89346.1227554564,-3028.60072541002,-2792.03670634931
90029.8443491134,-2808.38608910528,3801.63053927953
90744.2910590278,-2397.18570511503,-569.936148313717
91477.5894670759,-1824.16123531033,3954.57180524544
92229.9177292597,-1108.68499708708,-7912.87922479526
92996.9904765781,-292.289822822746,-8287.25386943526
93786.3632975261,595.75083821355,-11605.6024716331
94566.3734921411,1438.95260359911,-2359.17405017651
95325.3465580047,2164.06602726351,5674.97487056672
96059.0331725106,2724.46557108622,8130.10555516785
96765.7438732329,3094.31703472324,4335.72789016
97467.2053885324,3310.01767059497,5360.45309361075
98124.1905598958,3297.5659403064,-710.982859002983
98750.3226597377,3106.84551491088,5885.86684919113
99337.7896228608,2759.51823199203,2507.4441941031
99874.8331531343,2281.80852037711,4965.61372186574
100379.302821181,1768.96630954566,-7738.23312251956
100847.875816256,1273.97061346165,-6514.99746804245
101279.555169322,848.538375654181,-11827.0038300367
101684.081207501,554.760044181032,-5504.02707803717
102075.025115224,443.942850302061,4502.96818834717
102435.03781945,481.998460858802,7432.86876537132
102754.656669819,631.937132822252,7169.88540607415
103037.40024737,869.864697858138,2381.7939490589
103297.604071077,1182.88224885519,531.882982494391
103509.743896614,1469.88548290599,6363.38054535104
103678.072443628,1691.89786518366,2577.06594922885
103802.967916176,1810.46080413249,5755.12840078864
103877.864963624,1785.86388488128,-8081.88497850498
103910.643592019,1624.22167722516,-5267.30795213838
103890.107527023,1310.92172418655,-11075.8430180946
103840.09985442,919.436274620888,-5643.01782317002
103783.41001067,529.787211596823,3918.16186432985
103712.658298585,160.104548486843,6017.30118802178
103624.579028062,-166.799254406135,9812.9940746165
103493.051585106,-476.476544682531,1271.95377203725
103360.204957347,-658.282990050706,-35.6542877035623
103196.469022947,-755.122023271001,5604.76624491061
103020.656602777,-720.741880263832,1390.02364275928
102841.533953502,-541.031087907458,4234.4385911406
102655.211461563,-242.337083307243,-9769.37353373518
102461.666731642,143.74053966823,-7185.18964830834
102243.857431047,542.921923019424,-10311.7912480104
101993.460680054,898.625520511963,-2741.58339210813
101702.421524936,1162.63338297285,5097.81988131387
101381.56615113,1337.06697792535,5715.27782208486
101045.263293134,1441.76448204686,9648.80400597325
100671.111720946,1430.93059226476,3249.7421853038
100281.864824632,1360.21139604803,-1910.31069516793
99878.5379424242,1246.83237769582,6111.79420043288
99458.6138658958,1102.61102367521,2630.93524124751
99019.6493666553,940.18305454039,4537.4220619159
98577.6335684317,807.748665808041,-9641.93996724116
98136.4502343233,722.083752584229,-9720.92988462087
97710.613888566,710.261932270179,-11353.3388885658
97286.94334607,730.343007766247,-2832.77699562352
96853.0069414088,733.892695174206,4752.36850501955
96416.5359656601,711.689071086944,5822.75477094676
95985.2250973333,654.886684505749,6515.12155445275
95569.0171021153,559.690222316703,5333.95867913428
95151.1898500149,370.924839600066,-3760.15022947924
94757.4446090133,125.745925091494,6031.98842670108
94363.486109238,-232.59299546129,2663.11098897606
93967.3723747778,-702.786736033797,5631.4108841507
93558.9488909686,-1282.77611577582,-8453.52478382565
93161.8483785962,-1885.32358608857,-9397.31843998016
92793.5398137168,-2427.61026389384,-11699.1803271096
92448.4934403677,-2874.62918407427,-4270.32217920691
92137.0808064779,-3165.53536069381,3908.45044352192
91846.5833852616,-3296.60188033656,6278.20958348824
91567.6596875388,-3267.51281458112,4913.78004460435
91318.1147449312,-3033.60525173415,6333.80992024715
91068.6562381805,-2657.94671260159,-3190.32152835906
90836.3067468068,-2119.37451353838,4721.51791837209
90618.6332335457,-1446.50380314772,1034.65806109694
90421.0400154235,-663.271061420308,3446.85116761219
90226.2689846463,151.545779840339,-7320.60648464616
90033.9762850323,950.235512219971,-6774.39631851443
89836.2254818871,1671.57566675424,-10655.0259283155
89639.6568495009,2289.37714593998,-2894.22219548301
89446.3574929859,2774.84253101941,4051.12018558542
89247.2876937625,3084.63809217751,6429.62369016619
89026.3466031514,3173.63183633074,5666.72694595579
88795.0245283824,3068.74366537173,5618.29578411775
88540.1688761394,2762.38843883255,-1710.84086274643
88263.7537055122,2292.61845640523,4175.80343734502
87987.6857881092,1748.37536680711,1183.86220296236
87702.5915515719,1157.62757111996,840.80253324939
87422.206370714,592.435423328031,-6359.42579035671
87129.8273654514,56.5558545313206,-5161.16427951385
86821.0749932184,-427.559220196632,-9382.80278339684
86504.5845358228,-817.401526002558,-721.110763501343
86171.5291560098,-1114.00573363122,3946.95120113288
85826.1266593812,-1299.86032548134,4253.43717990458
85478.5874230763,-1354.11529772593,5931.258224245
85124.071039109,-1296.60508553688,2661.80976446265
84774.3622250511,-1123.0403323231,-2098.61155540812
84420.6539597284,-879.363282491337,4950.64012509263
84066.4157557896,-591.595079772318,1323.59897635353
83703.1508552672,-310.727240546807,193.850149196734
83344.9830281575,-39.1334869730966,-5852.19508172891
82985.8519507998,183.832175663985,-4665.87058919274
82618.2723346044,323.003800755813,-8037.21173192597
82249.2202892485,382.871323233467,186.943773251429
81873.1231553819,353.191798781055,3088.37505890371
81501.568999566,268.261318653753,2672.95678168426
81152.6976508247,180.304044617339,5969.21083131832
80807.3674042556,65.5968374026912,1043.3639573518
80497.1687412161,0.749535013804461,-2550.91639746599
80211.8126493263,-30.4216973364292,6014.9072167448
79933.6277139654,-66.3417787723976,375.009451213546
79679.659161603,-78.557096091878,304.927333932471
79440.0344320954,-96.8385963033125,-5655.94715530968
79215.1256903109,-131.929317787613,-5760.41564566822
78993.664191675,-216.325770713447,-7481.84499524642
78789.9344995247,-326.296198970859,-715.572892381817
78611.4618176981,-449.093405023489,1847.2430930162
78446.429722894,-609.51416138502,3089.38221907052
78284.5749950914,-823.972945918958,5059.31503467085
78120.3976414009,-1089.91954427181,2854.13230651607
77965.5930491619,-1360.42394040316,-1171.50878576894
77810.8532329289,-1624.72598097445,6303.93895457115
77644.8936527234,-1870.42003497511,1069.52509727695
77471.2270344236,-2049.97579127365,666.455443254757
77296.0237286379,-2110.00618997666,-5101.53488935223
77117.1700473114,-2019.68867879246,-8031.32830624
76955.7799024922,-1713.52353189948,-5959.82197838487
76786.2035884416,-1238.77110480063,563.365049951163
76624.9187022987,-575.212253305326,1266.43743609388
76461.7132275841,224.701104137523,2892.92572330877
76280.3728276117,1081.269957424,2951.0406219025
